Name,DatePublished,RatingValue,Review
PupSocks,2021-01-05T16:45:25Z,4,"I asked for one picture to be kept upside down (the cat's head was upside down on the couch) and it was turned right side up, unfortunately. Also, they are ""pup"" socks, seems to only be options for dog bones and paws, even with pics of cats. Otherwise they look and fell great!"
PupSocks,2021-01-05T16:40:12Z,1,Placed the order 7 weeks ago and it shows it's still in production. Disappointed that it takes 2 months to get it. So much for a surprise gift
PupSocks,2021-01-05T16:36:11Z,5,My daughter loves her socks and blanket with her puppies picture.
PupSocks,2021-01-05T16:33:21Z,3,The quality is fine. They run very big. I got the youth size for my 5 year old and my US women’s size 11 could probably fit. There’s also a weird seam on them that runs the whole length of the sock. The novelty is cute and well done but not worth the $50 I spent for 2 pairs.
PupSocks,2021-01-05T16:31:49Z,3,Giving a three star average review because I placed two orders and one went very smoothly and I received the set of socks in a timely manner and they looked great. The other order I placed was lost in the mail and I couldn’t reach anyone from Pupsocks to track it or find out what the next steps were. I had to elevate the matter to PayPal until someone reached out to me. Perhaps ordering around Christmas time is not the best as they get overwhelmed with orders and shipments.
PupSocks,2021-01-05T16:30:59Z,3,"Everything about the product itself is good -- very happy with what I received.Unfortunately, the delivery process was a bit of a mess. The main issue is that a label was created for the product, but it wasn't actually dropped off with USPS for almost ten days. This (plus the manufacturing time + the understandable holiday rush for USPS) meant that my order took almost a month to get to its recipient. More problematic than the timeline was the poor responsiveness from customer service. I sent two emails through their email and website reporting platforms, without any response. I eventually got someone through the on-site chat. All in all, I like the product, but would go to a competitor if given the option given the poor customer experience."
PupSocks,2021-01-05T16:29:16Z,3,"I ordered a blanket and the picture that I sent came out way darker than I thought it would. It was a cute surprise though, and the blanket could be a little thicker."
PupSocks,2021-01-05T16:29:14Z,3,Too slippery to wear on hardwood! My boyfriend slipped and fell right after trying them on. He now refuses to wear them. It's a shame because the picture of his cat turned out great!
PupSocks,2021-01-05T16:28:05Z,1,"I still have not received my pup socks order that was a Christmas present for my son. I ordered November 14th. If you are not able to get things out for Christmas just be truthful! Covid or not, 6weeks should be ample time or chose another method of shipping!Very disappointed customer"
PupSocks,2021-01-05T16:27:52Z,5,"My wife purchased a pair of socks from PupSocks for me for my birthday, with pictures of my favorite dog who had passed away on them. That was probably one of the best gifts I have received in a long time!"
PupSocks,2021-01-05T16:27:12Z,1,"I placed an order on 11/24/20 and have yet to receive a notification of a tracking number.  Every time I check the status it says ""in production"" as it has since the day I ordered it.  I have sent at least 3 emails and keep being told that it's either in production or they blame it on the post office.  I have filed a claim with PayPal in the hopes that I can get my money back.  There is a group on Facebook for people with complaints about Pupsocks and there are a lot."
PupSocks,2021-01-05T16:24:53Z,4,"She loved all of it! Such a great job on the pics! I only wish it had been sent out sooner, but I understand the holidays are busy."
PupSocks,2021-01-05T16:24:34Z,3,I ordered three pairs of socks. Two came out great and as expected. The third did not come out with the pet I requested. Maybe my fault for sending a picture of two cats but I did include a note on which cat to focus on. I’d recommend but be careful with the pictures you send.
PupSocks,2021-01-05T16:24:19Z,1,"I placed my order on November 23, 2020 with an estimated 12 to 15 business day delivery window. It is now January 5, 2021 and still no sign of my order. Missed Christmas gifts are not good! Will not order again."
PupSocks,2021-01-05T16:23:21Z,1,I never got my order website is a scam
PupSocks,2021-01-05T16:23:08Z,5,Such a cool gift for my wife and the socks looked GREAT !!!
PupSocks,2021-01-05T16:20:30Z,5,Very nice socks. Our pup’s faces were adorable.
PupSocks,2021-01-05T16:20:15Z,5,"Pup socks has been awesome. There was a hiccup with my second order due to the holiday crush of orders, but they were so kind and generous in making it right. Two animal loving co-workers are now sporting their favorite pets, bringing smiles to their faces, especially since one is battling Covid presently but recovering. I recommend pup socks to all my friends!"
PupSocks,2021-01-05T16:19:33Z,2,"I did not get what I asked for. When you upload your pet picture there is a box to provide instructions. I asked for the whole dog, not just the face, and the blanket was delivered with only the face. If they couldn’t provide what I asked for, they should have contacted me to let me know. Very disappointing. I ordered the blanket in 11/23 and it wasn’t delivered until 12/26."
PupSocks,2021-01-05T16:18:23Z,1,Masks sent to friends have taken too long and communication is bad
PupSocks,2021-01-05T16:17:43Z,5,"While I was somewhat skeptical at first, I was extremely satisfied with the customized blanket they produced. It is extremely soft, the images of our dog are very high quality, and I expect it be around for years. In short, both my wife and I are so impressed with this company!"
PupSocks,2021-01-05T16:17:37Z,1,"I received the wrong blanket. It is the wrong color and has the picture of another dog on it. The socks we ordered do not appear to be kid sizes. I reached out to customer service, they responded that I cannot get a refund and have not heard any follow up since I asked to replace the incorrect items. The socks we did receive are a weird fabric. Would not recommend."
PupSocks,2021-01-05T16:17:20Z,1,I never received my package.
PupSocks,2021-01-05T16:16:59Z,1,I never received my order. Took forever to even confirm. I ordered in November and the socks are still not here. Total scam... DO NOT BUY THIS PRODUCT
PupSocks,2021-01-05T16:14:48Z,5,"The blanket and socks were a hit for Christmas! Big smiles with the pups faces everywhere, we got a good laugh straight out of the box! Blanket is very soft, socks feel more like dress socks but thicker. Would recommend and will do this again in the future."
